,city,idx,url
10836,North Lanarkshire,8670,http://aqicn.org/city/united-kingdom/scotland/north-lanarkshire-kirkshaw/
10837,South Lanarkshire,8671,http://aqicn.org/city/united-kingdom/scotland/south-lanarkshire-cambuslang/
10838,Falkirk Graham,9581,http://aqicn.org/city/united-kingdom/scotland/falkirk-grahams-road/
10839,Falkirk Main,9582,http://aqicn.org/city/united-kingdom/scotland/falkirk-main-st-bainsford/
10840,Renfrewshire Johnston,9583,http://aqicn.org/city/united-kingdom/scotland/renfrewshire-johnston/
10841,South Lanarkshire,9584,http://aqicn.org/city/united-kingdom/scotland/south-lanarkshire-raith-interchange-2/
10842,Belfast Centre,3160,http://aqicn.org/city/united-kingdom/belfast-centre/
10843,Derry,3174,http://aqicn.org/city/united-kingdom/derry/
10844,Derry Rosemount,8914,http://aqicn.org/city/united-kingdom/derry-rosemount/
10845,Armagh Lonsdale,6028,http://aqicn.org/city/united-kingdom/northenireland/armagh-lonsdale-road/
10846,Ballymena Ballykeel,6029,http://aqicn.org/city/united-kingdom/northenireland/ballymena-ballykeel/
10847,Belfast Centre,6030,http://aqicn.org/city/united-kingdom/northenireland/belfast-centre/
10848,Belfast Stockman,6031,http://aqicn.org/city/united-kingdom/northenireland/belfast-stockmans-lane/
10849,Derry Brooke,6032,http://aqicn.org/city/united-kingdom/northenireland/derry-brooke-park/
10850,Lough Navar,6033,http://aqicn.org/city/united-kingdom/northenireland/lough-navar/
10851,Newry Canal,6034,http://aqicn.org/city/united-kingdom/northenireland/newry-canal-street/
10852,Newry Monaghan,6035,http://aqicn.org/city/united-kingdom/northenireland/newry-monaghan-row/
10853,Strabane Springhill,6036,http://aqicn.org/city/united-kingdom/northenireland/strabane-springhill-park/
10854,Lisburn Dunmurry,6342,http://aqicn.org/city/united-kingdom/northenireland/lisburn-dunmurry-seymour-hill/
10855,Newry Trevor,6343,http://aqicn.org/city/united-kingdom/northenireland/newry-trevor-hill/
10856,North Down,6344,http://aqicn.org/city/united-kingdom/northenireland/north-down-holywood-a2/
10857,Derry Rosemount,8926,http://aqicn.org/city/united-kingdom/northenireland/derry-rosemount/
10858,Birmingham Acocks,3161,http://aqicn.org/city/united-kingdom/birmingham-acocks-green/
10859,Birmingham Tyburn,3162,http://aqicn.org/city/united-kingdom/birmingham-tyburn/
10860,Birmingham Tyburn,3163,http://aqicn.org/city/united-kingdom/birmingham-tyburn-roadside/
10861,Blackpool Marton,3164,http://aqicn.org/city/united-kingdom/blackpool-marton/
10862,Bournemouth,10096,http://aqicn.org/city/united-kingdom/bournemouth/
10863,Bristol St,8917,http://aqicn.org/city/united-kingdom/bristol-st-pauls/
10864,Camden Kerbside,3166,http://aqicn.org/city/united-kingdom/camden-kerbside/
10865,Carlisle Roadside,3168,http://aqicn.org/city/united-kingdom/carlisle-roadside/
10866,Chatham Roadside,3169,http://aqicn.org/city/united-kingdom/chatham-roadside/
10867,Chesterfield,3171,http://aqicn.org/city/united-kingdom/chesterfield/
10868,Chesterfield Roadside,3172,http://aqicn.org/city/united-kingdom/chesterfield-roadside/
10869,Coventry Memorial,3173,http://aqicn.org/city/united-kingdom/coventry-memorial-park/
10870,Eastbourne,3175,http://aqicn.org/city/united-kingdom/eastbourne/
10871,Haringey Roadside,3179,http://aqicn.org/city/united-kingdom/haringey-roadside/
10872,Harwell,3180,http://aqicn.org/city/united-kingdom/harwell/
10873,Hull Freetown,3181,http://aqicn.org/city/united-kingdom/hull-freetown/
10874,Leamington Spa,3182,http://aqicn.org/city/united-kingdom/leamington-spa/
10875,Leamington Spa,3183,http://aqicn.org/city/united-kingdom/leamington-spa-rugby-road/
10876,Leeds Centre,3184,http://aqicn.org/city/united-kingdom/leeds-centre/
10877,Leeds Headingley,3185,http://aqicn.org/city/united-kingdom/leeds-headingley-kerbside/
10878,Leicester Centre,3186,http://aqicn.org/city/united-kingdom/leicester-centre/
10879,Liverpool Speke,3187,http://aqicn.org/city/united-kingdom/liverpool-speke/
10880,London Bexley,3188,http://aqicn.org/city/united-kingdom/london-bexley/
10881,London Bloomsbury,3189,http://aqicn.org/city/united-kingdom/london-bloomsbury/
10882,London Eltham,3190,http://aqicn.org/city/united-kingdom/london-eltham/
10883,London Harlington,3191,http://aqicn.org/city/united-kingdom/london-harlington/
10884,London Harrow,3192,http://aqicn.org/city/united-kingdom/london-harrow-stanmore/
10885,London Marylebone,3193,http://aqicn.org/city/united-kingdom/london-marylebone-road/
10886,London N,3194,http://aqicn.org/city/united-kingdom/london-n.-kensington/
10887,London Teddington,3195,http://aqicn.org/city/united-kingdom/london-teddington-bushy-park/
10888,London Westminster,10874,http://aqicn.org/city/united-kingdom/london-westminster/
10889,Manchester Piccadilly,3196,http://aqicn.org/city/united-kingdom/manchester-piccadilly/
10890,Middlesbrough,3197,http://aqicn.org/city/united-kingdom/middlesbrough/
10891,Newcastle Centre,3198,http://aqicn.org/city/united-kingdom/newcastle-centre/
10892,Norwich Lakenfields,3199,http://aqicn.org/city/united-kingdom/norwich-lakenfields/
10893,Nottingham Centre,3200,http://aqicn.org/city/united-kingdom/nottingham-centre/
10894,Oxford St,3201,http://aqicn.org/city/united-kingdom/oxford-st-ebbes/
10895,Plymouth Centre,3202,http://aqicn.org/city/united-kingdom/plymouth-centre/
10896,Portsmouth,3204,http://aqicn.org/city/united-kingdom/portsmouth/
10897,Preston,3205,http://aqicn.org/city/united-kingdom/preston/
10898,Reading ,10104,http://aqicn.org/city/united-kingdom/reading-new-town/
10899,Rochester Stoke,3207,http://aqicn.org/city/united-kingdom/rochester-stoke/
10900,Salford Eccles,3208,http://aqicn.org/city/united-kingdom/salford-eccles/
10901,Saltash Callington,3209,http://aqicn.org/city/united-kingdom/saltash-callington-road/
10902,Sandy Roadside,3210,http://aqicn.org/city/united-kingdom/sandy-roadside/
10903,Southampton Centre,3211,http://aqicn.org/city/united-kingdom/southampton-centre/
10904,Southend,3212,http://aqicn.org/city/united-kingdom/southend-on-sea/
10905,Stanford,3213,http://aqicn.org/city/united-kingdom/stanford-le-hope-roadside/
10906,Stockton,3214,http://aqicn.org/city/united-kingdom/stockton-on-tees-eaglescliffe/
10907,Stoke,3215,http://aqicn.org/city/united-kingdom/stoke-on-trent-centre/
10908,Storrington Roadside,3216,http://aqicn.org/city/united-kingdom/storrington-roadside/
10909,Sunderland Silksworth,3217,http://aqicn.org/city/united-kingdom/sunderland-silksworth/
10910,Warrington,3219,http://aqicn.org/city/united-kingdom/warrington/
10911,Wigan Centre,3220,http://aqicn.org/city/united-kingdom/wigan-centre/
10912,Wirral Tranmere,3221,http://aqicn.org/city/united-kingdom/wirral-tranmere/
10913,York Bootham,3222,http://aqicn.org/city/united-kingdom/york-bootham/
10914,York Fishergate,3223,http://aqicn.org/city/united-kingdom/york-fishergate/
10915,Cambridge Gonville,3224,http://aqicn.org/city/united-kingdom/cambridge-gonville-place/
10916,Cambridge Newmarket,3225,http://aqicn.org/city/united-kingdom/cambridge-newmarket-road/
10917,Girton Road,3226,http://aqicn.org/city/united-kingdom/girton-road/
10918,London Hillingdon,3390,http://aqicn.org/city/united-kingdom/london-hillingdon-harmondsworth-os/
10919,Barnstaple A39,4903,http://aqicn.org/city/united-kingdom/barnstaple-a39/
10920,Leicester University,4905,http://aqicn.org/city/united-kingdom/leicester-university/
10921,Sheffield Devonshire,5021,http://aqicn.org/city/united-kingdom/sheffield-devonshire-green/
10922,Chesterfield Loundsley,8911,http://aqicn.org/city/united-kingdom/chesterfield-loundsley-green/
10923,Chilbolton Observatory,8912,http://aqicn.org/city/united-kingdom/chilbolton-observatory/
10924,Coventry Allesley,8913,http://aqicn.org/city/united-kingdom/coventry-allesley/
10925,Stockton,8916,http://aqicn.org/city/united-kingdom/stockton-on-tees-a1305-roadside/
10926,Bristol St,8917,http://aqicn.org/city/united-kingdom/bristol-st-pauls/
10927,Christchurch Barrack,10097,http://aqicn.org/city/united-kingdom/christchurch-barrack-road/
10928,Northampton Spring,10099,http://aqicn.org/city/united-kingdom/northampton-spring-park/
10929,Sheffield Barnsley,10100,http://aqicn.org/city/united-kingdom/sheffield-barnsley-road/
10930,Birmingham A4540,10101,http://aqicn.org/city/united-kingdom/birmingham-a4540-roadside/
10931,Hertsmere Borehamwood,8077,http://aqicn.org/city/united-kingdom/hertsbeds/hertsmere-borehamwood-background/
10932,Hertsmere Borehamwood,8078,http://aqicn.org/city/united-kingdom/hertsbeds/hertsmere-borehamwood-roadside/
10933,Watford Town,8079,http://aqicn.org/city/united-kingdom/hertsbeds/watford-town-hall/
10934,EH Sawbridgeworth,8080,http://aqicn.org/city/united-kingdom/hertsbeds/eh-sawbridgeworth-background/
10935,EH Sawbridgeworth,8081,http://aqicn.org/city/united-kingdom/hertsbeds/eh-sawbridgeworth-roadside/
10936,Luton Airport,8082,http://aqicn.org/city/united-kingdom/hertsbeds/luton-airport/
10937,Norwich Lakenfields,10105,http://aqicn.org/city/united-kingdom/norfolk/norwich-lakenfields-aurn/
10938,Kings Lynn,10106,http://aqicn.org/city/united-kingdom/norfolk/kings-lynn-southgates/
10939,Norwich Castle,8070,http://aqicn.org/city/united-kingdom/norfolk/norwich-castle-meadow/
10940,Breckland East,8071,http://aqicn.org/city/united-kingdom/norfolk/breckland-east-wretham/
10941,King,8072,http://aqicn.org/city/united-kingdom/norfolk/kings-lynn-estuary-close-osiris/
10942,Kings Lynn,8073,http://aqicn.org/city/united-kingdom/norfolk/kings-lynn-page-stair-lane-osiris/
10943,King,8074,http://aqicn.org/city/united-kingdom/norfolk/kings-lynn-north-lynn/
10944,Kings Lynn,8075,http://aqicn.org/city/united-kingdom/norfolk/kings-lynn-stoke-ferry-osiris/
10945,King,8076,http://aqicn.org/city/united-kingdom/norfolk/kings-lynn-st-michaels-osiris/
10946,King,10107,http://aqicn.org/city/united-kingdom/norfolk/kings-lynn-stoke-ferry-furlong-road/
10947,King,10108,http://aqicn.org/city/united-kingdom/norfolk/kings-lynn-stoke-ferry-wretton-road/
10948,Hounslow Brentford,11766,http://aqicn.org/city/united-kingdom/hounslow-brentford/
10949,Hounslow Chiswick,11767,http://aqicn.org/city/united-kingdom/hounslow-chiswick/
10950,Waltham Forest,11768,http://aqicn.org/city/united-kingdom/waltham-forest-dawlish-rd/
10951,Glazebury,9080,http://aqicn.org/city/united-kingdom/glazebury/
10952,Manchester Oxford,9047,http://aqicn.org/city/united-kingdom/manchester-oxford-road/
10953,Manchester South,9081,http://aqicn.org/city/united-kingdom/manchester-south-so2/
10954,Cardiff Centre,3167,http://aqicn.org/city/united-kingdom/cardiff-centre/
10955,Chepstow A48,3170,http://aqicn.org/city/united-kingdom/chepstow-a48/
10956,Newport,5020,http://aqicn.org/city/united-kingdom/newport/
10957,Port Talbot,3203,http://aqicn.org/city/united-kingdom/port-talbot-margam/
10958,Swansea Roadside,3218,http://aqicn.org/city/united-kingdom/swansea-roadside/
10959,Wrexham,11651,http://aqicn.org/city/united-kingdom/wrexham/
10960,Anglesey Llynfaes,8053,http://aqicn.org/city/united-kingdom/wales/anglesey-llynfaes/
10961,Anglesey Penhesgyn,8054,http://aqicn.org/city/united-kingdom/wales/anglesey-penhesgyn-2/
10962,Caerphilly Blackwood,8055,http://aqicn.org/city/united-kingdom/wales/caerphilly-blackwood-high-street/
10963,Caerphilly Fochriw,8056,http://aqicn.org/city/united-kingdom/wales/caerphilly-fochriw/
10964,Caerphilly White,8057,http://aqicn.org/city/united-kingdom/wales/caerphilly-white-street/
10965,Cardiff Centre,10678,http://aqicn.org/city/united-kingdom/wales/cardiff-centre/
10966,Chepstow A48,8058,http://aqicn.org/city/united-kingdom/wales/chepstow-a48/
10967,Cwmbran,10679,http://aqicn.org/city/united-kingdom/wales/cwmbran/
10968,Narberth,10680,http://aqicn.org/city/united-kingdom/wales/narberth/
10969,Newport St,8059,http://aqicn.org/city/united-kingdom/wales/newport-st-julians-comp-school/
10970,Port Talbot,8060,http://aqicn.org/city/united-kingdom/wales/port-talbot-docks/
10971,Port Talbot,8061,http://aqicn.org/city/united-kingdom/wales/port-talbot-dyffryn-school/
10972,Port Talbot,8062,http://aqicn.org/city/united-kingdom/wales/port-talbot-little-warren/
10973,Port Talbot,10681,http://aqicn.org/city/united-kingdom/wales/port-talbot-margam/
10974,Port Talbot,8063,http://aqicn.org/city/united-kingdom/wales/port-talbot-prince-street-2/
10975,Port Talbot,8064,http://aqicn.org/city/united-kingdom/wales/port-talbot-talbot-road/
10976,Port Talbot,8065,http://aqicn.org/city/united-kingdom/wales/port-talbot-theodore-road/
10977,Port Talbot,8066,http://aqicn.org/city/united-kingdom/wales/port-talbot-twll-yn-y-wal-park/
10978,Rhondda,8067,http://aqicn.org/city/united-kingdom/wales/rhondda-cynon-taf-nantgarw/
10979,Swansea Morriston,8068,http://aqicn.org/city/united-kingdom/wales/swansea-morriston-roadside/
10980,Swansea Roadside,10682,http://aqicn.org/city/united-kingdom/wales/swansea-roadside/
10981,Pembroke Power,8138,http://aqicn.org/city/united-kingdom/wales/pembroke-power-station/
10982,V Glamorgan,8924,http://aqicn.org/city/united-kingdom/wales/v-glamorgan-windsor-road-penarth/
10983,Rhondda Glyncoch,8069,http://aqicn.org/city/united-kingdom/wales/rhondda-glyncoch-garth-avenue/
10984,Anglesey Felin,8925,http://aqicn.org/city/united-kingdom/wales/anglesey-felin-cafnan/
10985,Anglesey Brynteg,9042,http://aqicn.org/city/united-kingdom/wales/anglesey-brynteg/
10986,Anglesey Penhesgyn,10683,http://aqicn.org/city/united-kingdom/wales/anglesey-penhesgyn-3/
10987,Cardiff Newport,10684,http://aqicn.org/city/united-kingdom/wales/cardiff-newport-road/
10988,Birmingham Ladywood,11652,http://aqicn.org/city/united-kingdom/birmingham-ladywood/
10989,London Honor,11653,http://aqicn.org/city/united-kingdom/london-honor-oak-park/
10990,Redbridge ,8918,http://aqicn.org/city/united-kingdom/redbridge-gardner-close/
10991,Redbridge ,9041,http://aqicn.org/city/united-kingdom/redbridge-ley-street/
10992,Brent ,7944,http://aqicn.org/city/united-kingdom/brent-ikea/
10993,Camden ,7945,http://aqicn.org/city/united-kingdom/camden-euston-road/
10994,Hackney ,7946,http://aqicn.org/city/united-kingdom/hackney-old-street/
10995,Havering ,7947,http://aqicn.org/city/united-kingdom/havering-rainham/
10996,Tower Hamlets,7948,http://aqicn.org/city/united-kingdom/tower-hamlets-blackwall/
10997,City of,7949,http://aqicn.org/city/united-kingdom/city-of-london-farringdon-street/
10998,City of,8919,http://aqicn.org/city/united-kingdom/city-of-london-sir-john-cass-school/
10999,Bexley ,8920,http://aqicn.org/city/united-kingdom/bexley-thamesmead/
11000,Ealing ,7950,http://aqicn.org/city/united-kingdom/ealing-southall-fdms/
11001,Bexley ,7951,http://aqicn.org/city/united-kingdom/bexley-belvedere-west/
11002,Greenwich ,8921,http://aqicn.org/city/united-kingdom/greenwich-millennium-village/
11003,Bexley ,7952,http://aqicn.org/city/united-kingdom/bexley-belvedere/
11004,Greenwich ,7953,http://aqicn.org/city/united-kingdom/greenwich-a206-burrage-grove/
11005,Greenwich ,7954,http://aqicn.org/city/united-kingdom/greenwich-plumstead-high-street/
11006,Greenwich ,7955,http://aqicn.org/city/united-kingdom/greenwich-woolwich-flyover/
11007,Lewisham ,7956,http://aqicn.org/city/united-kingdom/lewisham-new-cross/
11008,Greenwich ,7957,http://aqicn.org/city/united-kingdom/greenwich-westhorne-avenue/
11009,Greenwich and,7958,http://aqicn.org/city/united-kingdom/greenwich-and-bexley-falconwood/
11010,Greenwich and,8922,http://aqicn.org/city/united-kingdom/greenwich-and-bexley-falconwood-fdms/
11011,Croydon ,8923,http://aqicn.org/city/united-kingdom/croydon-norbury-manor/
11012,Sutton ,7959,http://aqicn.org/city/united-kingdom/sutton-beddington-lane-north/
11013,Brent ,10102,http://aqicn.org/city/united-kingdom/brent-ark-franklin-academy/
11014,Greenwich ,10103,http://aqicn.org/city/united-kingdom/greenwich-trafalgar-road-hoskins-st/
11015,Reading ,10104,http://aqicn.org/city/united-kingdom/reading-new-town/
11016,Brent ,10875,http://aqicn.org/city/united-kingdom/brent-ark-franklin-primary-academy/
11017,Greenwich ,10876,http://aqicn.org/city/united-kingdom/greenwich-john-harrison-way/
11018,South Lanarkshire,11655,http://aqicn.org/city/united-kingdom/scotland/south-lanarkshire-blantyre/
11019,Edinburgh Tower,11656,http://aqicn.org/city/united-kingdom/scotland/edinburgh-tower-street/
11020,N Lanarkshire,11657,http://aqicn.org/city/united-kingdom/scotland/n-lanarkshire-motherwell-civic-centre/
11021,Salford M60,9043,http://aqicn.org/city/united-kingdom/salford-m60/
11022,Trafford,9044,http://aqicn.org/city/united-kingdom/trafford/
11023,Bury Prestwich,9045,http://aqicn.org/city/united-kingdom/bury-prestwich/
11024,Bury Radcliffe,9046,http://aqicn.org/city/united-kingdom/bury-radcliffe/
11025,Stockport Hazel,9048,http://aqicn.org/city/united-kingdom/stockport-hazel-grove/
11026,Tameside Mottram,9049,http://aqicn.org/city/united-kingdom/tameside-mottram-moor/
11027,Tameside Two,9050,http://aqicn.org/city/united-kingdom/tameside-two-trees-school/
11028,Trafford A56,9051,http://aqicn.org/city/united-kingdom/trafford-a56/
11029,Brent ,12503,http://aqicn.org/city/united-kingdom/brent-john-keble-primary-school/
11030,Brent ,12504,http://aqicn.org/city/united-kingdom/brent-neasden-lane/
11031,Birmingham,5723,http://aqicn.org/city/birmingham/
11032,London,5724,http://aqicn.org/city/london/
11033,Urban Space,11429,http://aqicn.org/city/ukraine/ivano-frankivs/urban-space-100/
11034,Symonenko str,11430,http://aqicn.org/city/ukraine/ivano-frankivs/symonenko-str./
11035,Pobeda,11431,http://aqicn.org/city/ukraine/dnipro/pobeda-6--geroev-avenue--40/
11036,Pershogo Travnya,11432,http://aqicn.org/city/ukraine/dnipro/pershogo-travnya-street--7/
11037,Ulyanova Street,11433,http://aqicn.org/city/ukraine/dnipro/ulyanova-street--26/
11038,Novokrymskaya Street,11453,http://aqicn.org/city/ukraine/dnipro/novokrymskaya-street--1/
11039,Pryberezhna Street,11454,http://aqicn.org/city/ukraine/dnipro/pryberezhna-street/
11040,Dmytra Yavornytskoho,11455,http://aqicn.org/city/ukraine/dnipro/dmytra-yavornytskoho-avenue--60/
11041,Haharina Avenue,11456,http://aqicn.org/city/ukraine/dnipro/haharina-avenue--43/
11042,Kalynova Street,11457,http://aqicn.org/city/ukraine/dnipro/kalynova-street--49/
11043,Pidhirka Street,11458,http://aqicn.org/city/ukraine/zahvizdya/pidhirka-street/
11044,Hnata Khotkevycha,11628,http://aqicn.org/city/ukraine/ivano-frankivsk/hnata-khotkevycha-street/
11045,Shpytalna Street,11629,http://aqicn.org/city/ukraine/ivano-frankisk/shpytalna-street/
11046,Belvederska Street,11633,http://aqicn.org/city/ukraine/ivano-frankisk/belvederska-street/
11047,Sichovykh Striltsiv,11632,http://aqicn.org/city/ukraine/kalush/sichovykh-striltsiv-street/
11048,Parkova Street,11630,http://aqicn.org/city/ukraine/ivano-frankisk/parkova-street/
11049,EcoCity IF,11631,http://aqicn.org/city/ukraine/ivano-frankisk/ecocity-if/
11050,Urban Space,11680,http://aqicn.org/city/ukraine/ivano-frankivsk/urban-space-100/
11051,Zolota Nyva,11681,http://aqicn.org/city/ukraine/ivano-frankivsk/zolota-nyva/
11052,Zahvizdya,11682,http://aqicn.org/city/ukraine/zahvizdya/zahvizdya/
11053,TsUM,11683,http://aqicn.org/city/ukraine/ivano-frankivsk/tsum/
11054,BeeGreen,11684,http://aqicn.org/city/ukraine/ivano-frankivsk/beegreen/
11055,Pekarskyi,11685,http://aqicn.org/city/ukraine/ivano-frankivsk/pekarskyi/
11056,Kalush1,11686,http://aqicn.org/city/ukraine/kalush/kalush1/
11057,DataStory_1,11687,http://aqicn.org/city/ukraine/kyiv/datastory_1/
11058,EcoplatformaKR,11688,http://aqicn.org/city/ukraine/kryvyi-rih/ecoplatformakr/
11059,ecorada1,11689,http://aqicn.org/city/ukraine/kryvyi-rih/ecorada1/
11060,Dovga,11690,http://aqicn.org/city/ukraine/ivano-frankivsk/dovga/
11061,Prime Torque,11691,http://aqicn.org/city/ukraine/odesa/prime-torque-motors/
11062,Port,11692,http://aqicn.org/city/ukraine/zaporizhzhya/port/
11063,Protesy,11717,http://aqicn.org/city/ukraine/s.protesy/protesy/
11064,ecorada2,11718,http://aqicn.org/city/ukraine/kryvoy-roh/ecorada2/
11065,Tayrova,11719,http://aqicn.org/city/ukraine/odessa/tayrova/
11066,ECO_MOV_KR_1,11720,http://aqicn.org/city/ukraine/kryvyi-rih/eco_mov_kr_1/
11067,Himnaziya 2,11721,http://aqicn.org/city/ukraine/ivano-frankivsk/himnaziya-2/
11068,Instytut kosmichnykh,11722,http://aqicn.org/city/ukraine/kyiv/instytut-kosmichnykh-doslidzhen-nanu-dkau/
11069,MANLab,11723,http://aqicn.org/city/ukraine/kyiv/manlab/
11070,hotel Wellland,11724,http://aqicn.org/city/ukraine/yaremche/hotel-wellland/
11071,Mykhaila Lomonosova,11459,http://aqicn.org/city/ukraine/kyiv/mykhaila-lomonosova-street--73/
11072,Reheneratorna Street,11460,http://aqicn.org/city/ukraine/kyiv/reheneratorna-street--4/
11073,Vokzalna Square,11622,http://aqicn.org/city/ukraine/dnipro/vokzalna-square--2/
11074,Vulytsya Pavla,11623,http://aqicn.org/city/ukraine/dnipro/vulytsya-pavla-nirinberha--4-6/
11075,Liubarskoho Street,11624,http://aqicn.org/city/ukraine/dnipro/liubarskoho-street--36/
11076,Shyroka Street,11626,http://aqicn.org/city/ukraine/dnipro/shyroka-street--173/
11077,50 Rok,11627,http://aqicn.org/city/ukraine/sursko-lytovske/50-rokiv-peremogy-street/
11078,Hrushevs,11659,http://aqicn.org/city/ukraine/ternopil/hrushevskoho-street--8/
11079,Berezhans,11660,http://aqicn.org/city/ukraine/ternopil/berezhanska-street--3/
11080,Sofiivska Borshchahivka,11661,http://aqicn.org/city/ukraine/kyiv/sofiivska-borshchahivka--soborna-street--114/
11081,Mykhaila Hrushevskoho,11662,http://aqicn.org/city/ukraine/kyiv/mykhaila-hrushevskoho-street--30/
11082,Mykhaila Dontsya,11663,http://aqicn.org/city/ukraine/kyiv/mykhaila-dontsya-street--2/
11083,Slavy Boulevard,11625,http://aqicn.org/city/ukraine/dnipro/slavy-boulevard--11/
11084,Televiziyna Street,11664,http://aqicn.org/city/ukraine/novooleksandrivka/televiziyna-street/arendnyy-lane/
11085,Village Bowshiv,11665,http://aqicn.org/city/ukraine/burshtyn/village-bowshiv/
11086,Slovats,11666,http://aqicn.org/city/ukraine/rivne/slovatskoho-street--3-a/
11087,Geroev Avenue,11667,http://aqicn.org/city/ukraine/dnipro/geroev-avenue--46/
11088,Yurkivska Street,11668,http://aqicn.org/city/ukraine/kyiv/yurkivska-street--28/
11089,Pavla Nirinberha,11673,http://aqicn.org/city/ukraine/dnipro/pavla-nirinberha-street--10/
11090,Dniprovs,11693,http://aqicn.org/city/ukraine/obukhivka/dniprovsko-orilskyy-pryrodnyy-zapovidnyk/
11091,Heroiv Boulevard,11725,http://aqicn.org/city/ukraine/kamianske/heroiv-boulevard--38/
11092,Molodizhna Street,11726,http://aqicn.org/city/ukraine/vilnohirsk/molodizhna-street--28/
11093,Karaimska Street,11727,http://aqicn.org/city/ukraine/halych/karaimska-street--3/
11094,Topolia,11728,http://aqicn.org/city/ukraine/dnipro/topolia-2--23/
11095,Perenosna EkoTruba,11740,http://aqicn.org/city/ukraine/ecocity/perenosna-ekotruba/
11096,Promprylad,11741,http://aqicn.org/city/ukraine/ivano-frankivsk/promprylad.renovation-terasa/
11097,Poshta,11742,http://aqicn.org/city/ukraine/ivano-frankivsk/poshta/
11098,Zayats,11743,http://aqicn.org/city/ukraine/zaporizhzhya/zayats/
11099,Boryspil,11744,http://aqicn.org/city/ukraine/boryspil/boryspil-1/
11100,Kozatska Sadyba,11745,http://aqicn.org/city/ukraine/zaporizhzhya/kozatska-sadyba/
11101,Kinoteatr Kosmos,11746,http://aqicn.org/city/ukraine/ivano-frankivsk/kinoteatr-kosmos/
11102,Sasha elektryk,11747,http://aqicn.org/city/ukraine/ivano-frankivsk/sasha-elektryk/
11103,Hoholya Street,11748,http://aqicn.org/city/ukraine/dnipro/hoholya-street--10/
11104,Kosmichna Street,11749,http://aqicn.org/city/ukraine/dnipro/kosmichna-street--9/
11105,Dytyacha likarnya,11769,http://aqicn.org/city/ukraine/zaporizhzhya/dytyacha-likarnya-2/
11106,Velyka Diivska,11770,http://aqicn.org/city/ukraine/dnipro/velyka-diivska-street--4/
11107,Beregova Street,11771,http://aqicn.org/city/ukraine/dnipro/beregova-street--29/
11108,MEREZhA,11792,http://aqicn.org/city/ukraine/hlibivka/merezha-868/
11109,Eko Pasichna,11867,http://aqicn.org/city/ukraine/ivano-frankivsk/eko-pasichna/
11110,Tychyny ,11868,http://aqicn.org/city/ukraine/ivano-frankivsk/tychyny-dovha/
11111,Varta Stanislava,11793,http://aqicn.org/city/ukraine/ivano-frankivsk/varta-stanislava/
11112,7 chudes,11794,http://aqicn.org/city/ukraine/ivano--frankivsk/7-chudes-svitu/
11113,Veles ,11869,http://aqicn.org/city/ukraine/ivano-frankivsk/veles-vovchynets/
11114,Idea ,11870,http://aqicn.org/city/ukraine/ivano-frankivsk/idea-zsh-3/
11115,SteelDrum,11795,http://aqicn.org/city/ukraine/lviv/steeldrum/
11116,Kaskadery,11796,http://aqicn.org/city/ukraine/ivano-frankivsk/kaskadery/
11117,Pivdennyi,11797,http://aqicn.org/city/ukraine/zaporizhzhya/pivdennyi/
11118,Chysta Richka,11900,http://aqicn.org/city/ukraine/ivano-frankivsk/chysta-richka/
11119,Eco Botu,11901,http://aqicn.org/city/ukraine/ivano-frankivsk/eco-botu/
11120,ST Smerichka,11871,http://aqicn.org/city/ukraine/konopnytsya/st-smerichka/
11121,boryspil,11872,http://aqicn.org/city/ukraine/boryspil-67141/boryspil-67141/
11122,vulicya Generala,11873,http://aqicn.org/city/ukraine/kiyiv/vulicya-generala-zhmachenka--4/
11123,vulicya Yuriya,11874,http://aqicn.org/city/ukraine/kamyanske/vulicya-yuriya-volkova--10a/
11124,Alma,11875,http://aqicn.org/city/ukraine/chernivci/alma-atinska-vulicya--1/
11125,APS 1001,11876,http://aqicn.org/city/ukraine/kramatorsk/aps-1001/
11126,APS 2001,11877,http://aqicn.org/city/ukraine/mariupol/aps-2001/
11127,APS 2002,11878,http://aqicn.org/city/ukraine/mariupol/aps-2002/
11128,APS 3001,11879,http://aqicn.org/city/ukraine/mikolayivka/aps-3001/
11129,APS 4001,11880,http://aqicn.org/city/ukraine/bahmut/aps-4001/
11130,APS 12001,11881,http://aqicn.org/city/ukraine/novoluganske/aps-12001/
11131,Surska vulicya,11882,http://aqicn.org/city/ukraine/novooleksandrivka/surska-vulicya--74/
11132,vulicya Vasilya,11883,http://aqicn.org/city/ukraine/kiyiv/vulicya-vasilya-stusa--28a/
11133,bulvar Perova,11884,http://aqicn.org/city/ukraine/kiyiv/bulvar-perova--48/
11134,vulicya Sim,11902,http://aqicn.org/city/ukraine/kiyiv/vulicya-simyi-kulzhenkiv--31/
11135,prospekt Miru,11885,http://aqicn.org/city/ukraine/shepetivka/prospekt-miru--20/
11136,vulicya Soborna,11903,http://aqicn.org/city/ukraine/irpin/vulicya-soborna--163/
11137,Varketili,12470,http://aqicn.org/city/georgia/tbilisi/varketili/
11138,Marshal Gelovani,12471,http://aqicn.org/city/georgia/tbilisi/marshal-gelovani-ave.-6/
11139,Akaki Tsereteli,12474,http://aqicn.org/city/georgia/tbilisi/akaki-tsereteli-ave.-105/
11140,Alexander Kazbegi,12475,http://aqicn.org/city/georgia/tbilisi/alexander-kazbegi-ave./
